Date,Channel,SKU,Category,Unit_Cost,Unit_Price,Lead_Time_Days,Is_Promotion,Is_Bundle,Units_Sold,On_Hand_Inventory,Total_Revenue,Total_Cost,Gross_Margin
2025-09-07,Retail Store,SKU_C404,Accessories,170.69,245.29,10,0,0,8,83,1962.32,1365.52,596.8
2025-09-07,eCommerce,SKU_C405,Accessories,63.87,101.59,17,0,0,10,69,1015.9000000000001,638.6999999999999,377.20000000000016
2025-09-07,Retail Store,SKU_C405,Accessories,63.87,101.59,17,0,0,13,66,1320.67,830.31,490.3600000000001
2025-09-08,eCommerce,SKU_E101,Electronics,103.02,187.53,15,0,0,18,52,3375.54,1854.36,1521.18
2025-09-08,Retail Store,SKU_E101,Electronics,103.02,187.53,15,0,0,15,72,2812.95,1545.3,1267.6499999999999
2025-09-08,eCommerce,SKU_E102,Electronics,198.23,318.77,14,0,0,13,84,4144.01,2576.99,1567.0200000000004
2025-09-08,Retail Store,SKU_E102,Electronics,198.23,318.77,14,0,0,8,91,2550.16,1585.84,964.3199999999999
2025-09-08,eCommerce,SKU_E103,Electronics,51.66,66.37,12,0,0,9,7,597.33,464.93999999999994,132.3900000000001
2025-09-08,Retail Store,SKU_E103,Electronics,51.66,66.37,12,0,0,14,78,929.1800000000001,723.24,205.94000000000005
2025-09-08,eCommerce,SKU_E104,Electronics,93.42,124.79,7,0,0,11,11,1372.69,1027.6200000000001,345.06999999999994
2025-09-08,Retail Store,SKU_E104,Electronics,93.42,124.79,7,0,0,13,11,1622.27,1214.46,407.80999999999995
2025-09-08,eCommerce,SKU_E105,Electronics,19.84,36.34,16,0,0,15,14,545.1,297.6,247.5
2025-09-08,Retail Store,SKU_E105,Electronics,19.84,30.89,16,1,1,17,79,525.13,337.28,187.85000000000002
2025-09-08,eCommerce,SKU_A201,Appliances,235.56,294.56,16,0,0,8,51,2356.48,1884.48,472.0
2025-09-08,Retail Store,SKU_A201,Appliances,235.56,294.56,16,0,0,15,24,4418.4,3533.4,884.9999999999995
2025-09-08,eCommerce,SKU_A202,Appliances,58.1,83.23,10,0,0,9,34,749.07,522.9,226.17000000000007
2025-09-08,Retail Store,SKU_A202,Appliances,58.1,83.23,10,0,0,14,85,1165.22,813.4,351.82000000000005
2025-09-08,eCommerce,SKU_A203,Appliances,16.66,21.06,15,0,0,16,44,336.96,266.56,70.39999999999998
2025-09-08,Retail Store,SKU_A203,Appliances,16.66,21.06,15,0,0,17,57,358.02,283.22,74.79999999999995
2025-09-08,eCommerce,SKU_A204,Appliances,158.79,211.77,16,0,0,10,89,2117.7000000000003,1587.8999999999999,529.8000000000004
2025-09-08,Retail Store,SKU_A204,Appliances,158.79,180.0,16,1,0,16,24,2880.0,2540.64,339.3600000000001
2025-09-08,eCommerce,SKU_A205,Appliances,243.83,338.85,18,0,0,8,59,2710.8,1950.64,760.1600000000001
2025-09-08,Retail Store,SKU_A205,Appliances,243.83,338.85,18,0,0,8,69,2710.8,1950.64,760.1600000000001
2025-09-08,eCommerce,SKU_H301,Home Office,199.52,273.3,11,0,0,9,9,2459.7000000000003,1795.68,664.0200000000002
2025-09-08,Retail Store,SKU_H301,Home Office,199.52,273.3,11,0,0,7,0,1913.1000000000001,1396.64,516.46
2025-09-08,eCommerce,SKU_H302,Home Office,246.06,376.48,9,0,0,12,69,4517.76,2952.7200000000003,1565.04
2025-09-08,Retail Store,SKU_H302,Home Office,246.06,376.48,9,0,0,9,51,3388.32,2214.54,1173.7800000000002
2025-09-08,eCommerce,SKU_H303,Home Office,157.77,213.36,11,0,0,11,34,2346.96,1735.47,611.49
2025-09-08,Retail Store,SKU_H303,Home Office,157.77,213.36,11,0,0,3,23,640.08,473.31000000000006,166.76999999999998
2025-09-08,eCommerce,SKU_H304,Home Office,18.12,32.89,18,0,0,7,31,230.23000000000002,126.84,103.39000000000001
2025-09-08,Retail Store,SKU_H304,Home Office,18.12,32.89,18,0,0,11,70,361.79,199.32000000000002,162.47
2025-09-08,eCommerce,SKU_H305,Home Office,204.97,293.68,9,0,0,15,41,4405.2,3074.55,1330.6499999999996
2025-09-08,Retail Store,SKU_H305,Home Office,204.97,293.68,9,0,0,7,30,2055.76,1434.79,620.9700000000003
2025-09-08,eCommerce,SKU_C401,Accessories,69.26,96.59,16,0,0,8,0,772.72,554.08,218.64
2025-09-08,Retail Store,SKU_C401,Accessories,69.26,96.59,16,0,0,8,25,772.72,554.08,218.64
2025-09-08,eCommerce,SKU_C402,Accessories,43.68,67.58,19,0,0,11,41,743.38,480.48,262.9
2025-09-08,Retail Store,SKU_C402,Accessories,43.68,57.44,19,1,1,14,48,804.16,611.52,192.64
2025-09-08,eCommerce,SKU_C403,Accessories,55.74,82.75,6,0,0,13,1,1075.75,724.62,351.13
2025-09-08,Retail Store,SKU_C403,Accessories,55.74,82.75,6,0,0,16,24,1324.0,891.84,432.15999999999997
2025-09-08,eCommerce,SKU_C404,Accessories,170.69,245.29,10,0,0,11,38,2698.19,1877.59,820.6000000000001
2025-09-08,Retail Store,SKU_C404,Accessories,170.69,245.29,10,0,0,6,4,1471.74,1024.1399999999999,447.60000000000014
2025-09-08,eCommerce,SKU_C405,Accessories,63.87,101.59,17,0,0,16,35,1625.44,1021.92,603.5200000000001
2025-09-08,Retail Store,SKU_C405,Accessories,63.87,101.59,17,0,0,11,77,1117.49,702.5699999999999,414.9200000000001
2025-09-09,eCommerce,SKU_E101,Electronics,103.02,187.53,15,0,0,15,39,2812.95,1545.3,1267.6499999999999
2025-09-09,Retail Store,SKU_E101,Electronics,103.02,187.53,15,0,0,5,9,937.65,515.1,422.54999999999995
2025-09-09,eCommerce,SKU_E102,Electronics,198.23,270.95,14,1,0,13,79,3522.35,2576.99,945.3600000000001
2025-09-09,Retail Store,SKU_E102,Electronics,198.23,318.77,14,0,0,12,83,3825.24,2378.7599999999998,1446.48
2025-09-09,eCommerce,SKU_E103,Electronics,51.66,56.41,12,1,0,16,46,902.56,826.56,76.0
2025-09-09,Retail Store,SKU_E103,Electronics,51.66,66.37,12,0,0,13,27,862.8100000000001,671.5799999999999,191.23000000000013
2025-09-09,eCommerce,SKU_E104,Electronics,93.42,106.07,7,1,0,16,37,1697.12,1494.72,202.39999999999986
2025-09-09,Retail Store,SKU_E104,Electronics,93.42,124.79,7,0,0,12,64,1497.48,1121.04,376.44000000000005
2025-09-09,eCommerce,SKU_E105,Electronics,19.84,36.34,16,0,0,13,69,472.4200000000001,257.92,214.50000000000006
2025-09-09,Retail Store,SKU_E105,Electronics,19.84,36.34,16,0,0,16,63,581.44,317.44,264.00000000000006
2025-09-09,eCommerce,SKU_A201,Appliances,235.56,294.56,16,0,0,6,81,1767.3600000000001,1413.3600000000001,354.0
2025-09-09,Retail Store,SKU_A201,Appliances,235.56,250.38,16,1,1,27,26,6760.26,6360.12,400.1400000000003
2025-09-09,eCommerce,SKU_A202,Appliances,58.1,83.23,10,0,0,9,10,749.07,522.9,226.17000000000007
2025-09-09,Retail Store,SKU_A202,Appliances,58.1,83.23,10,0,0,16,74,1331.68,929.6,402.08000000000004
2025-09-09,eCommerce,SKU_A203,Appliances,16.66,21.06,15,0,0,5,0,105.3,83.3,22.0
2025-09-09,Retail Store,SKU_A203,Appliances,16.66,21.06,15,0,0,17,42,358.02,283.22,74.79999999999995
2025-09-09,eCommerce,SKU_A204,Appliances,158.79,211.77,16,0,0,12,78,2541.2400000000002,1905.48,635.7600000000002
2025-09-09,Retail Store,SKU_A204,Appliances,158.79,211.77,16,0,0,14,78,2964.78,2223.06,741.7200000000003
2025-09-09,eCommerce,SKU_A205,Appliances,243.83,338.85,18,0,0,8,0,2710.8,1950.64,760.1600000000001
2025-09-09,Retail Store,SKU_A205,Appliances,243.83,288.02,18,1,0,16,80,4608.32,3901.28,707.0399999999995
2025-09-09,eCommerce,SKU_H301,Home Office,199.52,273.3,11,0,0,11,52,3006.3,2194.7200000000003,811.5799999999999
2025-09-09,Retail Store,SKU_H301,Home Office,199.52,273.3,11,0,0,10,48,2733.0,1995.2,737.8
2025-09-09,eCommerce,SKU_H302,Home Office,246.06,376.48,9,0,0,10,75,3764.8,2460.6,1304.2000000000003
2025-09-09,Retail Store,SKU_H302,Home Office,246.06,376.48,9,0,0,6,1,2258.88,1476.3600000000001,782.52
2025-09-09,eCommerce,SKU_H303,Home Office,157.77,213.36,11,0,0,13,71,2773.6800000000003,2051.01,722.6700000000001
2025-09-09,Retail Store,SKU_H303,Home Office,157.77,213.36,11,0,0,21,29,4480.56,3313.17,1167.3900000000003
2025-09-09,eCommerce,SKU_H304,Home Office,18.12,32.89,18,0,0,16,81,526.24,289.92,236.32
2025-09-09,Retail Store,SKU_H304,Home Office,18.12,32.89,18,0,0,15,32,493.35,271.8,221.55
2025-09-09,eCommerce,SKU_H305,Home Office,204.97,293.68,9,0,0,16,18,4698.88,3279.52,1419.3600000000001
2025-09-09,Retail Store,SKU_H305,Home Office,204.97,293.68,9,0,0,8,30,2349.44,1639.76,709.6800000000001
2025-09-09,eCommerce,SKU_C401,Accessories,69.26,96.59,16,0,0,10,19,965.9000000000001,692.6,273.30000000000007
2025-09-09,Retail Store,SKU_C401,Accessories,69.26,96.59,16,0,0,12,23,1159.08,831.1200000000001,327.9599999999998
2025-09-09,eCommerce,SKU_C402,Accessories,43.68,57.44,19,1,1,16,12,919.04,698.88,220.15999999999997
2025-09-09,Retail Store,SKU_C402,Accessories,43.68,67.58,19,0,0,16,5,1081.28,698.88,382.4
2025-09-09,eCommerce,SKU_C403,Accessories,55.74,82.75,6,0,0,11,39,910.25,613.14,297.11
2025-09-09,Retail Store,SKU_C403,Accessories,55.74,70.34,6,1,1,16,49,1125.44,891.84,233.60000000000002
2025-09-09,eCommerce,SKU_C404,Accessories,170.69,245.29,10,0,0,12,17,2943.48,2048.2799999999997,895.2000000000003
2025-09-09,Retail Store,SKU_C404,Accessories,170.69,245.29,10,0,0,14,57,3434.06,2389.66,1044.4
2025-09-09,eCommerce,SKU_C405,Accessories,63.87,86.35,17,1,1,30,43,2590.5,1916.1,674.4000000000001
2025-09-09,Retail Store,SKU_C405,Accessories,63.87,101.59,17,0,0,9,39,914.3100000000001,574.8299999999999,339.48000000000013
2025-09-10,eCommerce,SKU_E101,Electronics,103.02,187.53,15,0,0,13,67,2437.89,1339.26,1098.6299999999999
2025-09-10,Retail Store,SKU_E101,Electronics,103.02,187.53,15,0,0,11,55,2062.83,1133.22,929.6099999999999
2025-09-10,eCommerce,SKU_E102,Electronics,198.23,270.95,14,1,1,14,73,3793.2999999999997,2775.22,1018.0799999999999
2025-09-10,Retail Store,SKU_E102,Electronics,198.23,318.77,14,0,0,14,30,4462.78,2775.22,1687.56
2025-09-10,eCommerce,SKU_E103,Electronics,51.66,66.37,12,0,0,10,89,663.7,516.5999999999999,147.10000000000014
2025-09-10,Retail Store,SKU_E103,Electronics,51.66,66.37,12,0,0,15,64,995.5500000000001,774.9,220.6500000000001
2025-09-10,eCommerce,SKU_E104,Electronics,93.42,106.07,7,1,0,14,74,1484.98,1307.88,177.0999999999999
2025-09-10,Retail Store,SKU_E104,Electronics,93.42,124.79,7,0,0,17,74,2121.4300000000003,1588.14,533.2900000000002
2025-09-10,eCommerce,SKU_E105,Electronics,19.84,30.89,16,1,1,12,82,370.68,238.07999999999998,132.60000000000002
2025-09-10,Retail Store,SKU_E105,Electronics,19.84,36.34,16,0,0,10,62,363.40000000000003,198.4,165.00000000000003
2025-09-10,eCommerce,SKU_A201,Appliances,235.56,294.56,16,0,0,11,5,3240.16,2591.16,649.0
2025-09-10,Retail Store,SKU_A201,Appliances,235.56,294.56,16,0,0,11,4,3240.16,2591.16,649.0
2025-09-10,eCommerce,SKU_A202,Appliances,58.1,83.23,10,0,0,12,85,998.76,697.2,301.55999999999995
2025-09-10,Retail Store,SKU_A202,Appliances,58.1,83.23,10,0,0,9,0,749.07,522.9,226.17000000000007
2025-09-10,eCommerce,SKU_A203,Appliances,16.66,21.06,15,0,0,8,1,168.48,133.28,35.19999999999999
2025-09-10,Retail Store,SKU_A203,Appliances,16.66,21.06,15,0,0,7,23,147.42,116.62,30.799999999999983
2025-09-10,eCommerce,SKU_A204,Appliances,158.79,211.77,16,0,0,15,49,3176.55,2381.85,794.7000000000003
2025-09-10,Retail Store,SKU_A204,Appliances,158.79,211.77,16,0,0,16,35,3388.32,2540.64,847.6800000000003
2025-09-10,eCommerce,SKU_A205,Appliances,243.83,338.85,18,0,0,13,61,4405.05,3169.79,1235.2600000000002
2025-09-10,Retail Store,SKU_A205,Appliances,243.83,288.02,18,1,1,21,9,6048.42,5120.43,927.9899999999998
2025-09-10,eCommerce,SKU_H301,Home Office,199.52,273.3,11,0,0,10,8,2733.0,1995.2,737.8
2025-09-10,Retail Store,SKU_H301,Home Office,199.52,273.3,11,0,0,7,68,1913.1000000000001,1396.64,516.46
2025-09-10,eCommerce,SKU_H302,Home Office,246.06,376.48,9,0,0,10,18,3764.8,2460.6,1304.2000000000003
2025-09-10,Retail Store,SKU_H302,Home Office,246.06,376.48,9,0,0,9,87,3388.32,2214.54,1173.7800000000002
2025-09-10,eCommerce,SKU_H303,Home Office,157.77,213.36,11,0,0,10,38,2133.6000000000004,1577.7,555.9000000000003
2025-09-10,Retail Store,SKU_H303,Home Office,157.77,213.36,11,0,0,9,68,1920.2400000000002,1419.93,500.3100000000002
2025-09-10,eCommerce,SKU_H304,Home Office,18.12,32.89,18,0,0,7,21,230.23000000000002,126.84,103.39000000000001
2025-09-10,Retail Store,SKU_H304,Home Office,18.12,32.89,18,0,0,9,69,296.01,163.08,132.92999999999998
2025-09-10,eCommerce,SKU_H305,Home Office,204.97,293.68,9,0,0,9,30,2643.12,1844.73,798.3899999999999
2025-09-10,Retail Store,SKU_H305,Home Office,204.97,293.68,9,0,0,9,72,2643.12,1844.73,798.3899999999999
2025-09-10,eCommerce,SKU_C401,Accessories,69.26,96.59,16,0,0,18,18,1738.6200000000001,1246.68,491.94000000000005
2025-09-10,Retail Store,SKU_C401,Accessories,69.26,96.59,16,0,0,8,34,772.72,554.08,218.64
2025-09-10,eCommerce,SKU_C402,Accessories,43.68,57.44,19,1,1,22,35,1263.6799999999998,960.96,302.7199999999998
2025-09-10,Retail Store,SKU_C402,Accessories,43.68,67.58,19,0,0,18,57,1216.44,786.24,430.20000000000005
2025-09-10,eCommerce,SKU_C403,Accessories,55.74,82.75,6,0,0,14,51,1158.5,780.36,378.14
2025-09-10,Retail Store,SKU_C403,Accessories,55.74,70.34,6,1,0,12,54,844.08,668.88,175.20000000000005
2025-09-10,eCommerce,SKU_C404,Accessories,170.69,245.29,10,0,0,10,8,2452.9,1706.9,746.0
2025-09-10,Retail Store,SKU_C404,Accessories,170.69,245.29,10,0,0,13,60,3188.77,2218.97,969.8000000000002
2025-09-10,eCommerce,SKU_C405,Accessories,63.87,101.59,17,0,0,13,49,1320.67,830.31,490.3600000000001
2025-09-10,Retail Store,SKU_C405,Accessories,63.87,101.59,17,0,0,6,71,609.54,383.21999999999997,226.32
2025-09-11,eCommerce,SKU_E101,Electronics,103.02,187.53,15,0,0,16,3,3000.48,1648.32,1352.16
2025-09-11,Retail Store,SKU_E101,Electronics,103.02,187.53,15,0,0,11,48,2062.83,1133.22,929.6099999999999
2025-09-11,eCommerce,SKU_E102,Electronics,198.23,318.77,14,0,0,12,17,3825.24,2378.7599999999998,1446.48
2025-09-11,Retail Store,SKU_E102,Electronics,198.23,318.77,14,0,0,11,23,3506.47,2180.5299999999997,1325.94
2025-09-11,eCommerce,SKU_E103,Electronics,51.66,66.37,12,0,0,15,58,995.5500000000001,774.9,220.6500000000001
2025-09-11,Retail Store,SKU_E103,Electronics,51.66,56.41,12,1,0,6,0,338.46,309.96,28.5
2025-09-11,eCommerce,SKU_E104,Electronics,93.42,124.79,7,0,0,14,62,1747.0600000000002,1307.88,439.18000000000006
2025-09-11,Retail Store,SKU_E104,Electronics,93.42,106.07,7,1,0,18,0,1909.2599999999998,1681.56,227.69999999999982
2025-09-11,eCommerce,SKU_E105,Electronics,19.84,36.34,16,0,0,14,70,508.76000000000005,277.76,231.00000000000006
2025-09-11,Retail Store,SKU_E105,Electronics,19.84,36.34,16,0,0,12,0,436.08000000000004,238.07999999999998,198.00000000000006
2025-09-11,eCommerce,SKU_A201,Appliances,235.56,294.56,16,0,0,6,0,1767.3600000000001,1413.3600000000001,354.0
2025-09-11,Retail Store,SKU_A201,Appliances,235.56,294.56,16,0,0,10,9,2945.6,2355.6,590.0
2025-09-11,eCommerce,SKU_A202,Appliances,58.1,83.23,10,0,0,12,14,998.76,697.2,301.55999999999995
2025-09-11,Retail Store,SKU_A202,Appliances,58.1,83.23,10,0,0,9,22,749.07,522.9,226.17000000000007
2025-09-11,eCommerce,SKU_A203,Appliances,16.66,21.06,15,0,0,11,22,231.66,183.26,48.400000000000006
2025-09-11,Retail Store,SKU_A203,Appliances,16.66,21.06,15,0,0,16,60,336.96,266.56,70.39999999999998
2025-09-11,eCommerce,SKU_A204,Appliances,158.79,211.77,16,0,0,15,74,3176.55,2381.85,794.7000000000003
2025-09-11,Retail Store,SKU_A204,Appliances,158.79,211.77,16,0,0,17,54,3600.09,2699.43,900.6600000000003
2025-09-11,eCommerce,SKU_A205,Appliances,243.83,288.02,18,1,0,20,16,5760.4,4876.6,883.7999999999993
2025-09-11,Retail Store,SKU_A205,Appliances,243.83,338.85,18,0,0,13,35,4405.05,3169.79,1235.2600000000002
2025-09-11,eCommerce,SKU_H301,Home Office,199.52,273.3,11,0,0,9,25,2459.7000000000003,1795.68,664.0200000000002
2025-09-11,Retail Store,SKU_H301,Home Office,199.52,273.3,11,0,0,14,63,3826.2000000000003,2793.28,1032.92
2025-09-11,eCommerce,SKU_H302,Home Office,246.06,376.48,9,0,0,15,27,5647.200000000001,3690.9,1956.3000000000006
2025-09-11,Retail Store,SKU_H302,Home Office,246.06,376.48,9,0,0,9,30,3388.32,2214.54,1173.7800000000002
2025-09-11,eCommerce,SKU_H303,Home Office,157.77,213.36,11,0,0,9,83,1920.2400000000002,1419.93,500.3100000000002
2025-09-11,Retail Store,SKU_H303,Home Office,157.77,213.36,11,0,0,8,38,1706.88,1262.16,444.72
2025-09-11,eCommerce,SKU_H304,Home Office,18.12,32.89,18,0,0,14,65,460.46000000000004,253.68,206.78000000000003
2025-09-11,Retail Store,SKU_H304,Home Office,18.12,32.89,18,0,0,12,71,394.68,217.44,177.24
2025-09-11,eCommerce,SKU_H305,Home Office,204.97,249.63,9,1,0,17,60,4243.71,3484.49,759.2200000000003
2025-09-11,Retail Store,SKU_H305,Home Office,204.97,249.63,9,1,0,16,55,3994.08,3279.52,714.56
2025-09-11,eCommerce,SKU_C401,Accessories,69.26,96.59,16,0,0,5,14,482.95000000000005,346.3,136.65000000000003
2025-09-11,Retail Store,SKU_C401,Accessories,69.26,96.59,16,0,0,12,33,1159.08,831.1200000000001,327.9599999999998
2025-09-11,eCommerce,SKU_C402,Accessories,43.68,67.58,19,0,0,14,56,946.12,611.52,334.6
2025-09-11,Retail Store,SKU_C402,Accessories,43.68,67.58,19,0,0,6,30,405.48,262.08,143.40000000000003
2025-09-11,eCommerce,SKU_C403,Accessories,55.74,70.34,6,1,0,13,46,914.4200000000001,724.62,189.80000000000007
2025-09-11,Retail Store,SKU_C403,Accessories,55.74,82.75,6,0,0,10,81,827.5,557.4,270.1
2025-09-11,eCommerce,SKU_C404,Accessories,170.69,208.5,10,1,1,5,0,1042.5,853.45,189.04999999999995
2025-09-11,Retail Store,SKU_C404,Accessories,170.69,245.29,10,0,0,11,63,2698.19,1877.59,820.6000000000001
2025-09-11,eCommerce,SKU_C405,Accessories,63.87,101.59,17,0,0,10,37,1015.9000000000001,638.6999999999999,377.20000000000016
2025-09-11,Retail Store,SKU_C405,Accessories,63.87,101.59,17,0,0,12,72,1219.08,766.4399999999999,452.64
2025-09-12,eCommerce,SKU_E101,Electronics,103.02,159.4,15,1,1,18,0,2869.2000000000003,1854.36,1014.8400000000004
2025-09-12,Retail Store,SKU_E101,Electronics,103.02,187.53,15,0,0,17,2,3188.01,1751.34,1436.6700000000003
2025-09-12,eCommerce,SKU_E102,Electronics,198.23,318.77,14,0,0,11,3,3506.47,2180.5299999999997,1325.94
2025-09-12,Retail Store,SKU_E102,Electronics,198.23,270.95,14,1,1,22,69,5960.9,4361.0599999999995,1599.8400000000001
2025-09-12,eCommerce,SKU_E103,Electronics,51.66,66.37,12,0,0,16,73,1061.92,826.56,235.36000000000013
2025-09-12,Retail Store,SKU_E103,Electronics,51.66,56.41,12,1,1,17,61,958.9699999999999,878.2199999999999,80.75
2025-09-12,eCommerce,SKU_E104,Electronics,93.42,124.79,7,0,0,6,0,748.74,560.52,188.22000000000003
2025-09-12,Retail Store,SKU_E104,Electronics,93.42,106.07,7,1,0,13,19,1378.9099999999999,1214.46,164.44999999999982
2025-09-12,eCommerce,SKU_E105,Electronics,19.84,36.34,16,0,0,15,32,545.1,297.6,247.5
2025-09-12,Retail Store,SKU_E105,Electronics,19.84,36.34,16,0,0,5,94,181.70000000000002,99.2,82.50000000000001
2025-09-12,eCommerce,SKU_A201,Appliances,235.56,294.56,16,0,0,5,0,1472.8,1177.8,295.0
2025-09-12,Retail Store,SKU_A201,Appliances,235.56,294.56,16,0,0,8,11,2356.48,1884.48,472.0
2025-09-12,eCommerce,SKU_A202,Appliances,58.1,83.23,10,0,0,13,75,1081.99,755.3000000000001,326.68999999999994
2025-09-12,Retail Store,SKU_A202,Appliances,58.1,83.23,10,0,0,9,0,749.07,522.9,226.17000000000007
2025-09-12,eCommerce,SKU_A203,Appliances,16.66,21.06,15,0,0,12,59,252.71999999999997,199.92000000000002,52.799999999999955
2025-09-12,Retail Store,SKU_A203,Appliances,16.66,21.06,15,0,0,18,68,379.08,299.88,79.19999999999999
2025-09-12,eCommerce,SKU_A204,Appliances,158.79,211.77,16,0,0,14,60,2964.78,2223.06,741.7200000000003
2025-09-12,Retail Store,SKU_A204,Appliances,158.79,180.0,16,1,1,25,5,4500.0,3969.75,530.25
2025-09-12,eCommerce,SKU_A205,Appliances,243.83,288.02,18,1,0,18,2,5184.36,4388.9400000000005,795.4199999999992
2025-09-12,Retail Store,SKU_A205,Appliances,243.83,338.85,18,0,0,9,7,3049.65,2194.4700000000003,855.1799999999998
2025-09-12,eCommerce,SKU_H301,Home Office,199.52,273.3,11,0,0,11,0,3006.3,2194.7200000000003,811.5799999999999
2025-09-12,Retail Store,SKU_H301,Home Office,199.52,273.3,11,0,0,12,59,3279.6000000000004,2394.2400000000002,885.3600000000001
2025-09-12,eCommerce,SKU_H302,Home Office,246.06,376.48,9,0,0,13,55,4894.24,3198.78,1695.4599999999996
2025-09-12,Retail Store,SKU_H302,Home Office,246.06,376.48,9,0,0,11,0,4141.280000000001,2706.66,1434.6200000000008
2025-09-12,eCommerce,SKU_H303,Home Office,157.77,213.36,11,0,0,10,36,2133.6000000000004,1577.7,555.9000000000003
2025-09-12,Retail Store,SKU_H303,Home Office,157.77,213.36,11,0,0,15,29,3200.4,2366.55,833.8499999999999
2025-09-12,eCommerce,SKU_H304,Home Office,18.12,32.89,18,0,0,10,54,328.9,181.20000000000002,147.69999999999996
2025-09-12,Retail Store,SKU_H304,Home Office,18.12,32.89,18,0,0,18,31,592.02,326.16,265.85999999999996
2025-09-12,eCommerce,SKU_H305,Home Office,204.97,293.68,9,0,0,13,57,3817.84,2664.61,1153.23
2025-09-12,Retail Store,SKU_H305,Home Office,204.97,293.68,9,0,0,10,16,2936.8,2049.7,887.1000000000004
2025-09-12,eCommerce,SKU_C401,Accessories,69.26,96.59,16,0,0,13,30,1255.67,900.3800000000001,355.28999999999996
2025-09-12,Retail Store,SKU_C401,Accessories,69.26,96.59,16,0,0,16,72,1545.44,1108.16,437.28
2025-09-12,eCommerce,SKU_C402,Accessories,43.68,67.58,19,0,0,15,26,1013.6999999999999,655.2,358.4999999999999
2025-09-12,Retail Store,SKU_C402,Accessories,43.68,67.58,19,0,0,11,16,743.38,480.48,262.9
2025-09-12,eCommerce,SKU_C403,Accessories,55.74,82.75,6,0,0,15,6,1241.25,836.1,405.15
2025-09-12,Retail Store,SKU_C403,Accessories,55.74,82.75,6,0,0,11,7,910.25,613.14,297.11
2025-09-12,eCommerce,SKU_C404,Accessories,170.69,245.29,10,0,0,11,44,2698.19,1877.59,820.6000000000001
2025-09-12,Retail Store,SKU_C404,Accessories,170.69,245.29,10,0,0,7,85,1717.03,1194.83,522.2
2025-09-12,eCommerce,SKU_C405,Accessories,63.87,86.35,17,1,1,16,73,1381.6,1021.92,359.67999999999995
2025-09-12,Retail Store,SKU_C405,Accessories,63.87,101.59,17,0,0,15,22,1523.8500000000001,958.05,565.8000000000002
2025-09-13,eCommerce,SKU_E101,Electronics,103.02,187.53,15,0,0,14,45,2625.42,1442.28,1183.14
2025-09-13,Retail Store,SKU_E101,Electronics,103.02,187.53,15,0,0,14,36,2625.42,1442.28,1183.14
2025-09-13,eCommerce,SKU_E102,Electronics,198.23,270.95,14,1,0,14,53,3793.2999999999997,2775.22,1018.0799999999999
2025-09-13,Retail Store,SKU_E102,Electronics,198.23,270.95,14,1,0,16,43,4335.2,3171.68,1163.52
2025-09-13,eCommerce,SKU_E103,Electronics,51.66,66.37,12,0,0,5,19,331.85,258.29999999999995,73.55000000000007
2025-09-13,Retail Store,SKU_E103,Electronics,51.66,66.37,12,0,0,12,2,796.44,619.92,176.5200000000001
2025-09-13,eCommerce,SKU_E104,Electronics,93.42,124.79,7,0,0,17,1,2121.4300000000003,1588.14,533.2900000000002
2025-09-13,Retail Store,SKU_E104,Electronics,93.42,124.79,7,0,0,14,3,1747.0600000000002,1307.88,439.18000000000006
2025-09-13,eCommerce,SKU_E105,Electronics,19.84,36.34,16,0,0,10,76,363.40000000000003,198.4,165.00000000000003
2025-09-13,Retail Store,SKU_E105,Electronics,19.84,36.34,16,0,0,7,0,254.38000000000002,138.88,115.50000000000003
2025-09-13,eCommerce,SKU_A201,Appliances,235.56,294.56,16,0,0,8,53,2356.48,1884.48,472.0
2025-09-13,Retail Store,SKU_A201,Appliances,235.56,294.56,16,0,0,8,81,2356.48,1884.48,472.0
2025-09-13,eCommerce,SKU_A202,Appliances,58.1,83.23,10,0,0,13,46,1081.99,755.3000000000001,326.68999999999994
2025-09-13,Retail Store,SKU_A202,Appliances,58.1,83.23,10,0,0,13,53,1081.99,755.3000000000001,326.68999999999994
2025-09-13,eCommerce,SKU_A203,Appliances,16.66,21.06,15,0,0,8,0,168.48,133.28,35.19999999999999
2025-09-13,Retail Store,SKU_A203,Appliances,16.66,17.9,15,1,0,21,20,375.9,349.86,26.039999999999964
2025-09-13,eCommerce,SKU_A204,Appliances,158.79,211.77,16,0,0,16,70,3388.32,2540.64,847.6800000000003
2025-09-13,Retail Store,SKU_A204,Appliances,158.79,211.77,16,0,0,10,34,2117.7000000000003,1587.8999999999999,529.8000000000004
2025-09-13,eCommerce,SKU_A205,Appliances,243.83,338.85,18,0,0,9,20,3049.65,2194.4700000000003,855.1799999999998
2025-09-13,Retail Store,SKU_A205,Appliances,243.83,338.85,18,0,0,9,88,3049.65,2194.4700000000003,855.1799999999998
2025-09-13,eCommerce,SKU_H301,Home Office,199.52,273.3,11,0,0,8,70,2186.4,1596.16,590.24
2025-09-13,Retail Store,SKU_H301,Home Office,199.52,273.3,11,0,0,12,9,3279.6000000000004,2394.2400000000002,885.3600000000001
2025-09-13,eCommerce,SKU_H302,Home Office,246.06,376.48,9,0,0,21,45,7906.08,5167.26,2738.8199999999997
2025-09-13,Retail Store,SKU_H302,Home Office,246.06,376.48,9,0,0,14,20,5270.72,3444.84,1825.88
2025-09-13,eCommerce,SKU_H303,Home Office,157.77,213.36,11,0,0,11,77,2346.96,1735.47,611.49
